,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
15,1152615350736809985,"This people understand only vote language. Vote any mp or mla, buy not to TMC party. 
#bycottTMC
#StopTMCTerror",0,0,Twitter for Android,2019-07-20 16:24:48,279207184,thevijaypopaniy,Vijay ahir,2011-04-08 20:16:07,"Young youtuber,entrepreneur and pure bhartiya.",47,170,"jamnagar,gujarat,india",
16,1152615313919229952,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:24:40,64792067,Ryu_sasi,Sasi Kumar 🇮🇳,2009-08-11 18:37:06,,57,193,,
17,1152615279395868672,"RT @RaviTeja4390: @MamataOfficial This is how you're ruling you and party in Kolkata. #ShameonTMC
Stop attacking on abvpstudents@abvpvoice…",171,0,Twitter Web App,2019-07-20 16:24:31,1148673453551017984,Kumari__shreya,Shreya kumari,2019-07-09 19:21:07,"अहिंसा परमो धर्मं, धर्मं हिंसा तथैव च:|
मांग रही हूं वचन #राम से मुझको #भारत_मात मिले ,
हर जनम में #हिन्दू नाम मिले हर जनम में #हिंदुस्तान मिले!!🚩",19,52,India,
18,1152615175846936582,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:24:07,427560589,nandkishordubey,#NewIndia,2011-12-03 17:44:17,#NationFirst #ProudIndian #Entrepreneur #SocialWorker (My tweets are strictly my personal view point),529,306,Mumbai,
19,1152614900335669248,"RT @RaviTeja4390: @MamataOfficial This is how you're ruling you and party in Kolkata. #ShameonTMC
Stop attacking on abvpstudents@abvpvoice…",171,0,Twitter for Android,2019-07-20 16:23:01,699251062448861184,Bhushan9317,🎬Bhushan Chaudhary 🎥📷Hindutva  (Maratha)🚩,2016-02-15 15:16:59,"Film Maker | Cinematographer | Editor | Photographer | Politcs |
Pro Hindutva🕉️ | Proud To Be a Hindu |",199,881,Bharat,
20,1152614851942002688,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:22:49,2383195999,ashuva29,Ashutosh,2014-03-11 05:03:37,,73,634,,
21,1152614733297549312,"RT @hallabollaks: #StopTMCTerror
TMC is now out for blood! @abvpvoice activists Rahul Mondal and Tarak Hawladar were injured in a bomb hurl…",1,0,Twitter for Android,2019-07-20 16:22:21,992379843944828929,RanjanaMukherj6,Chowkidar Ranjana Mukherjee,2018-05-04 12:26:07,"General Secretary,Bharatiya Janata Mahila Morcha,Kolkata North District.",49,115,Kolkata,
22,1152614720874012673,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:22:18,34224647,Unfuk_Withable,IamIndian,2009-04-22 08:44:23,Indian.,65,384,"Mumbai, India",
23,1152614668940148737,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:22:06,902902885251391488,BruceWayne134,Itachi Uchiha,2017-08-30 14:36:37,Malayali || keralam || against pseudo secularist.,168,1072,Antarctica,
24,1152614576321519617,"RT @ArjunsinghWB: Continuing trend of terrorising people,#TMC goons nw target Kalyani Mahavidyalaya,hurl bombs.2ABVP karyakartas badly inju…",39,0,Twitter for Android,2019-07-20 16:21:44,938798604306677761,PremNikash,Prem Singh 🇮🇳 (NikashSingh),2017-12-07 15:53:24,,31,89,"कोलकाता, भारत ",
25,1152614375175249920,"RT @abvpodisha: Bullets and Bombs may wound us and kill us.

But it can't kill our ideology of nationalism. 

Bharat Mata Ki Jai

#StopTMCT…",31,0,Twitter for Android,2019-07-20 16:20:56,812529315095216128,Warlock_Shabby,एडिसन काका,2016-12-24 05:24:19,अबकी बार बेशरमी पार....😂,37,223,"Unnao, India",
26,1152614366954475521,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:20:54,1056795063576014848,iRahulABVP,RaHuL ShaRma ABVP,2018-10-29 06:29:12,Dreamer Achiever || Blogger || Accountant || co founder of https://t.co/QaUt3LUDse || Interested in politics  || Activist Human Rights || @ABVPVoice @ABVP,41,388,"New Delhi, India",
27,1152614333517459456,"TMC is now out for blood! @abvpvoice activists Rahul Mondal and Tarak Hawladar were
injured in a bomb hurled by TMC… https://t.co/zkKsNflr2S",0,1,Twitter for Android,2019-07-20 16:20:46,4847289902,Pushpraj9051,Pushpraj Singh,2016-02-02 02:45:11,Murshidabad PC Vistarak(BJP),216,735,"Chuchura, Hooghly, W.B.",
28,1152614229771345920,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter for Android,2019-07-20 16:20:21,1057526936577150977,PatilGonal,Somu Patil Gonal,2018-10-31 06:57:24,"ABVP
Students Power Nation Power.
ABVP Full time worker 
Hubli ABVP Office Secretary .",44,418,"Ilkal, India",
29,1152614166416392194,RT @ABVPVoice: We never told this but the truth is that B in ABVP stands for bravado; for we have Karyakartas like Tarak &amp; Rahul who work f…,48,0,Twitter Web App,2019-07-20 16:20:06,604347191,Djdinez,DJ Dinez Dangi ABVP ✪,2012-06-10 08:56:51,"ABVP सोशल मीडिया संयोजक, उदयपुर",15,110,Udaipur,
30,1152613984329015297,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:19:23,526381943,bogaprashant,Prashant,2012-03-16 13:12:55,"Hindu Nationlist, Respect for those who respect Hindustan and Hindus. भारत माता की जय।",161,249,Bharat,
31,1152613719395880966,"RT @AdityaDharamshi: On one side, @MamataOfficial gives lectures about protecting Democracy. On the other side, terror has been a routine f…",109,0,Twitter for Android,2019-07-20 16:18:19,901144885289340928,satapathylk5,Small Town Boy,2017-08-25 18:10:57,Financial advisor,93,81,Somewhere on earth,
32,1152613583202598912,"Mamta Banerjee TMC goons have injured ABVP activists Rahul Mondal and Tapan
Hawladar in a bomb blast. Your goons ha… https://t.co/lAksyrj6e0",0,1,Twitter for iPhone,2019-07-20 16:17:47,806353546702716928,manoj_vaishnav_,Manoj Vaishnav,2016-12-07 04:24:01,"District coordinator abvp, district in-charge, @abvpbemetara, ex student union prasident. Interested in how democracy works in India. Views personal.",160,259,Berla Chhattishgarh,
33,1152613549606232065,"#StopTMCTerror
West Bengal situation reaches critical level! While State is busy milking it’s power
unchecked, goon… https://t.co/8kxD1GRFEL",0,2,Twitter for Android,2019-07-20 16:17:39,1011074264525488128,hallabollaks,Lakshmi Singh@laks,2018-06-25 02:31:04,,537,689,"Kolkata, India",
34,1152613344114700288,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:16:50,1002517408030982145,humourousjerk,रσsнηı.,2018-06-01 11:49:10,"ᴜɴᴀᴘᴏʟᴏɢᴇᴛɪᴄᴀʟʟʏ, ᴀ ʜɪɴᴅᴜ | ᴀᴇsᴛʜᴇᴛɪᴄᴀʟʟʏ, ᴀɴ ᴀʀᴛɪsᴛ | ᴇᴛʜɪᴄᴀʟʟʏ, ᴀ ʜᴜᴍᴀɴ",351,63,ᴀᴋʜᴀɴᴅ ʙʜᴀʀᴀᴛ 🚩,
35,1152613332605493248,RT @ABVPBanga: 13 Karyakarta of ABVP have been arrested today in Kolkata for protesting against the Bomb Blast and attack by TMC goons in K…,162,0,Twitter for Android,2019-07-20 16:16:47,90804098,kousik20,KD Kousik,2009-11-18 04:51:29,"Bharatiya,Sanatan,Eternal Student..Bengali, believe in True Secularism.. hate hypocrisy.. supporter of @bjp4bengal",833,522,"Bankura, India",
36,1152613284685713408,That is my college! Kalyani Mahavidyalaya had a culture in pre-TMC era! All seems lost! #StopTMCTerror,0,1,Twitter for Android,2019-07-20 16:16:36,145674619,caesar_on20,Tapabrata Mukherjee,2010-05-19 15:43:46,I am a funny guy. Love to work a lot but mess it all up!!!,552,450,Kolkata,
37,1152613156872523777,"RT @ABVPBengaluru: Bengal has become a complete mess under Mamata Banerjee. 

Another bomb blast by TMC Goons has injured Rahul Mondal, an…",33,0,Twitter Web App,2019-07-20 16:16:05,460767631,pavanmetri44,Pavankumar C Metri,2012-01-11 03:11:53,,35,130,,
38,1152613040530964480,"RT @Anupkhamarubjp: Mamta Banerjee TMC goons have injured ABVP activists Rahul Mondal and Tapan
Hawladar in a bomb blast. Your goons have u…",52,0,Twitter for iPad,2019-07-20 16:15:38,856009692845408257,shreerangkul,Shreerang Kulkarni,2017-04-23 04:59:49,"Nationalist l Executive Director, NYCS Ltd. l Former National Secretary & Head - National Media & PR of ABVP @abvp.org l Tweets r personal l RTs not endorsement",4943,527,"Pune / Mumbai / Delhi, India",
39,1152612987787603969,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:15:25,816269436277686272,bjpanuragabvp,Anurag Mishra,2017-01-03 13:06:13,"जिला महामंत्री ,प्रभारी आई टी विभाग भाजपा लखीमपुर खीरी,पूर्व विभाग संगठन मंत्री अखिल भारतीय विद्यार्थी परिषद।",1073,360,Lakhimpur Kheri Up,
40,1152612927305900032,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:15:11,1033949187610574849,AadiYogi10,#JaiShriRam,2018-08-27 05:27:50,Unapologetic Hindu,55,33,"Gopalganj,Bihar",
41,1152612872293425153,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter for Android,2019-07-20 16:14:57,1033949187610574849,AadiYogi10,#JaiShriRam,2018-08-27 05:27:50,Unapologetic Hindu,55,33,"Gopalganj,Bihar",
42,1152612765091037185,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:14:32,1094581650678116352,numerounoNTR,I am hooze pan of thella pandhi mahesh boobu,2019-02-10 12:59:36,"NTR - Mahesh - Prabhas - AA - TOP 4 of TFI.



       
Fuck YCP - Fuck TDP - JSP already FUCKED - NOTA 😎",10,27,Pedathapuram,
43,1152612695616544768,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:14:15,800275977620234240,Chetanguleria7,Chetan Guleria,2016-11-20 09:53:56,Social Activist | Mandi Vibhag Organasing Secretary | ABVP Himachal Pradesh @abvphp |,1391,710,"Shimla, India",
44,1152612580873007104,RT @ABVPBanga: 13 Karyakarta of ABVP have been arrested today in Kolkata for protesting against the Bomb Blast and attack by TMC goons in K…,162,0,Twitter for iPhone,2019-07-20 16:13:48,806353546702716928,manoj_vaishnav_,Manoj Vaishnav,2016-12-07 04:24:01,"District coordinator abvp, district in-charge, @abvpbemetara, ex student union prasident. Interested in how democracy works in India. Views personal.",160,259,Berla Chhattishgarh,
45,1152612564045451264,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter Web App,2019-07-20 16:13:44,774729824,DivineHindu,Modi Sarkaar,2012-08-22 23:41:16,Patriot. India.,5897,2034,+Sanātana Dharma.+,
46,1152612550422364160,"RT @_saurabhbandari: The story of Irritated Husband 😫
https://t.co/0YvxzXi2kQ

#Thala #NerKondaPaarvai #ShielaDixit #14YearsOfAnushkaShetty…",3,0,Twitter for Android,2019-07-20 16:13:41,1122132591534936072,Karthik51375503,Action King Karthi ᴺᴷᴾ😇😇😇,2019-04-27 13:37:12,என்றும் தல அஜித்😍அம்மாக்கும் எனக்கும் அதிகமா சண்டை வரும்😥ஆனாஅம்மாக்கு நான் னா உயிர்😍ஆனா அப்பா லவ்வர்😍Always 2 one side love failure😥Waiting for new Lover😇,348,799,"Arani, India",
47,1152612544650993664,"@MamataOfficial @derekobrienmp @MahuaMoitra @AITCofficial 
This bloody party is killer of innocents 
#StopTMCTerror",0,0,Twitter Web App,2019-07-20 16:13:39,1106114935975600130,Mrexposure4,Mr exposure,2019-03-14 08:48:46,"I things I am modern freedom fighter against corruption, dirty politics.",42,152,India,
48,1152612316384415744,"The story of Irritated Husband 😫
https://t.co/0YvxzXi2kQ

#Thala #NerKondaPaarvai #ShielaDixit… https://t.co/3DnmjQpmhf",3,6,Twitter for Android,2019-07-20 16:12:45,3309828530,_saurabhbandari,Saurabh Bhandari,2015-08-08 16:31:41,"Follow me on my  YouTube Channel - ChalGuto

LOVE & RESPECT for INDIAN ARMY,To inspire each startup,Proud to be an INDIAN,Politics is in my blood",367,1944,Bharat,
49,1152612283333275648,"RT @AdityaDharamshi: On one side, @MamataOfficial gives lectures about protecting Democracy. On the other side, terror has been a routine f…",109,0,Twitter for Android,2019-07-20 16:12:37,978870724277530625,Rkshivr,rk,2018-03-28 05:45:42,,38,169,,
50,1152612223761522688,"#StopTMCTerror
Many were in awe of TMC trying to take high road in parliament with their articulate speech
in Engli… https://t.co/okp6Hp5xGY",0,1,Twitter for Android,2019-07-20 16:12:23,1011074264525488128,hallabollaks,Lakshmi Singh@laks,2018-06-25 02:31:04,,537,689,"Kolkata, India",
51,1152612059789422593,"RT @RaviTeja4390: @MamataOfficial This is how you're ruling you and party in Kolkata. #ShameonTMC
Stop attacking on abvpstudents@abvpvoice…",171,0,Twitter for Android,2019-07-20 16:11:44,1087294539784773632,rao_shubhada,Shubhada Rao,2019-01-21 10:23:14,,19,78,"Mangalore, India",
52,1152612027010969600,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter for Android,2019-07-20 16:11:36,888284113874034690,KRagavendraBhat,K Raghavendra Bhat,2017-07-21 06:26:51,"🚩 ಧರ್ಮೋ ರಕ್ಷತಿ ರಕ್ಷಿತಃ 🚩
 





















🚩ಸಂಘೇ ಶಕ್ತಿ ಕಲಿಯುಗೇ🚩",111,402,Mangalore,
53,1152611960623472641,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for iPhone,2019-07-20 16:11:20,143380320,satishrkl,Satish Sharma,2010-05-13 09:23:46,।। जननी जन्मभूमिश्च स्वर्गादपि गरियसी ।।,307,576,Bangalore,
54,1152611841756917760,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:10:52,1125054908917374976,parvatiiloveu,जगदंब,2019-05-05 15:09:27,HINDAVI SWARAJYA,19,395,हिन्दवी स्वराज्य,
55,1152611697166708736,"#StopTMCTerror
TMC is now out for blood! @abvpvoice activists Rahul Mondal and Tarak Hawladar were injured in a bom… https://t.co/rxgYrdfbpV",1,1,Twitter for Android,2019-07-20 16:10:17,1011074264525488128,hallabollaks,Lakshmi Singh@laks,2018-06-25 02:31:04,,537,689,"Kolkata, India",
56,1152611594804662272,"RT @ABVPBanga: On one side, Mamta Banerjee gives lectures about protecting Democracy. On the other side,
terror has been a routine for TMC…",19,0,Twitter Web App,2019-07-20 16:09:53,1134758312451305472,ATrueIndian16,A True Indian,2019-06-01 09:47:19,"Liberal, not libereandu. Secular and Sickular.",25,60,Kolkata,
57,1152611548684120067,RT @aurobindadt: In last 8 years in the state West Bengal TMC Government  led by Mamata Banerjee has been running like ISIS rules. Video To…,72,0,Twitter Web App,2019-07-20 16:09:42,179687729,makeman149,Teen Wolf,2010-08-17 22:16:39,totally fake,96,561,"New Delhi, India",
58,1152611523186974721,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:09:36,92900002,KaranSumbly,K@®@!\! $umb£¥,2009-11-27 04:14:00,"#Kashmiri by Birth, Wanderer by Choice ! e-shopaholic+curious+gadget-freak+traveller+foodie+nature & art-lover #Inked #ISUZU acolyte #Quora T/RT r PersonaL",439,2925,India,
59,1152611496108548096,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:09:29,796909463202656256,SriramaAngirasa,Srirama Angirasa,2016-11-11 02:56:36,"Divisional Co Convener @AbvpMysuru
 
! Law Student !    Nationalist   HINDHU ..!  Learn to LEAD..!",191,690,"Mysore, India",
60,1152611396703494146,"RT @Moumita76862633: TMC is now out for blood! @abvpvoice activists Rahul Mondal and Tarak Hawladar were
injured in a bomb hurled by TMC go…",15,0,Twitter for Android,2019-07-20 16:09:06,2308321327,BrigPrataap,ब्रिगेडियर प्रताप,2014-01-24 12:53:43,,1897,179,India,
61,1152611138472857600,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter for iPhone,2019-07-20 16:08:04,806353546702716928,manoj_vaishnav_,Manoj Vaishnav,2016-12-07 04:24:01,"District coordinator abvp, district in-charge, @abvpbemetara, ex student union prasident. Interested in how democracy works in India. Views personal.",160,259,Berla Chhattishgarh,
62,1152611126770712577,"#StopTMCTerror trending in Kolkata on Twitter.

Bengali media: Breaking news on some ""egg curry"" rally. No news on TMC murder",0,1,Twitter Web App,2019-07-20 16:08:01,1134758312451305472,ATrueIndian16,A True Indian,2019-06-01 09:47:19,"Liberal, not libereandu. Secular and Sickular.",25,60,Kolkata,
63,1152611096626266119,"⁦When pain of brutally attacked @abvpvoice Karyakartas goes unheard by the Bengali
masses we see third sign of Fasc… https://t.co/mPGbLE8c8n",0,1,Twitter for Android,2019-07-20 16:07:54,985936744481566720,seedha_saadha_,Rohit,2018-04-16 17:43:32,Proud Indian🇮🇳🇮🇳😎😎.Student... MSDian. Big fan of kohli....,36,63,"Bengaluru, India",
64,1152610760905728001,"RT @Anupkhamarubjp: Mamta Banerjee TMC goons have injured ABVP activists Rahul Mondal and Tapan
Hawladar in a bomb blast. Your goons have u…",52,0,Twitter for Android,2019-07-20 16:06:34,985936744481566720,seedha_saadha_,Rohit,2018-04-16 17:43:32,Proud Indian🇮🇳🇮🇳😎😎.Student... MSDian. Big fan of kohli....,36,63,"Bengaluru, India",
65,1152610645667303424,"RT @thisIsRAKESH: TMC means ""Terror, Maut and Corruption"". #StopTMCTerror https://t.co/7mCUzpGSk9",5,0,Twitter Web App,2019-07-20 16:06:07,914719118854520833,gauav_raj,i'm,2017-10-02 05:10:07,Just trying for my best,281,123,"Bhopal, India",
66,1152610619226374144,"RT @Ishrat_Official: Bomb hurled at ABVP leader of kalyani Mahavidyalaya, Nadia, W.B by TMCP, student wing of Trinamool Congress.
He is ser…",408,0,Twitter for Android,2019-07-20 16:06:00,1124580181811781632,Hansrajagarwa15,Mai hu Godse,2019-05-04 07:43:03,Me hu Godse,11,64,,
67,1152610583876759552,RT @ABVPDelhi: Bloodshed  and  Gundagardi  on  #ABVP  Karyakartas  has  become  a  habit  of  the  TMC Killing  students  in  a  peaceful…,28,0,Twitter for Android,2019-07-20 16:05:52,1096980802523475968,sarswatbeher,Chokidaar Sarswatbeher,2019-02-17 03:52:59,,45,304,,
68,1152610562800361472,RT @abvp4shimla: Mamata wanting Bengal to be under his totalitarian autocratic leadership. But what she does not understand is ABVP will al…,5,0,Twitter Web App,2019-07-20 16:05:47,914719118854520833,gauav_raj,i'm,2017-10-02 05:10:07,Just trying for my best,281,123,"Bhopal, India",
69,1152610508618342402,"RT @Anupkhamarubjp: Mamta Banerjee TMC goons have injured ABVP activists Rahul Mondal and Tapan
Hawladar in a bomb blast. Your goons have u…",52,0,Twitter Web App,2019-07-20 16:05:34,914719118854520833,gauav_raj,i'm,2017-10-02 05:10:07,Just trying for my best,281,123,"Bhopal, India",
70,1152610457783455745,"RT @ABVPVoice: TMC has blood on its hands! 

Last year, adhering to TMC Govt’s orders, WB Police fired bullets at innocent students demandi…",78,0,Twitter for Android,2019-07-20 16:05:22,1650412704,anantvikram,anant vikram dwivedi,2013-08-06 14:16:01,custom officer in department of CBEC under Gove of india.nationalist and  proud indian.RTs are not for endorsement.,314,891,chennai,
71,1152610449277374464,"Bengal has become a complete mess under Mamata Banerjee. 

Another bomb blast by TMC Goons has injured Rahul Mondal… https://t.co/WEXOBB75Zd",0,2,Twitter for Android,2019-07-20 16:05:20,3078854844,sahu_bailochan,BAILOCHAN SAHU,2015-03-14 01:50:03,"State Joint Organising Secretary(@paschimbanga),ABVP",490,225,,
72,1152610425961213952,"RT @ABVPVoice: TMCP goons, under aegis of TMC govt, have once again resorted to violence, trying to shut voices of everyone they do not agr…",287,0,Twitter for Android,2019-07-20 16:05:14,947886136793296897,ShamPra980,Prof. ShyamaPrasad,2018-01-01 17:44:00,Sincere,229,239,"BELAGAVI, KARNATAKA ",
